ord,statn,state,county,demv00,repv00,totv00,demsh00,repsh00,demv16,repv16,totv16,demsh16,repsh16,demv20,repv20,totv20,demsh20,repsh20,rep2sh00,rep2sh16,rep2sh20,tot2pty00,tot2pty16,tot2pty20
2548,42,TENNESSEE,MONTGOMERY,18818,19644,39044,48.1969060547075%,50.3124679848376%,21699,32341,57620,37.6587990281152%,56.1280805275946%,32472,42187,76758,42.3043852106621%,54.9610464055864%,0.510737871145546,0.598464100666173,0.565062484094349,38462,54040,74659
2549,42,TENNESSEE,MOORE,1107,1145,2301,48.109517601043%,49.7609734897871%,496,2325,2926,16.9514695830485%,79.46001367054%,573,2888,3539,16.1910144108505%,81.6049731562588%,0.508436944937833,0.824175824175824,0.834440913030916,2252,2821,3461
2550,42,TENNESSEE,MORGAN,2921,3144,6162,47.4034404414151%,51.0223953261928%,1054,5441,6705,15.7196122296793%,81.1483967188665%,1167,6930,8228,14.1832766164317%,84.2245989304813%,0.51838417147568,0.837721324095458,0.85587254538718,6065,6495,8097
2551,42,TENNESSEE,OBION,6056,6168,12440,48.6816720257235%,49.5819935691318%,2426,9526,12249,19.8056984243612%,77.7696138460283%,2589,10790,13521,19.1479920124251%,79.8017898084461%,0.504581151832461,0.797021419009371,0.806487779355707,12224,11952,13379
2552,42,TENNESSEE,OVERTON,4507,2875,7496,60.1254002134472%,38.3537886872999%,1945,6059,8229,23.6359217401871%,73.6298456677604%,2033,7918,10037,20.2550562917206%,78.8881139782804%,0.389460850717963,0.756996501749125,0.795698924731183,7382,8004,9951
2553,42,TENNESSEE,PERRY,1650,1165,2866,57.5715282623866%,40.648988136776%,597,2167,2855,20.9106830122592%,75.9019264448336%,615,2775,3428,17.9404900816803%,80.950991831972%,0.413854351687389,0.784008683068017,0.81858407079646,2815,2764,3390
2554,42,TENNESSEE,PICKETT,939,1281,2239,41.9383653416704%,57.2130415364002%,536,2021,2615,20.4971319311663%,77.2848948374761%,525,2381,2931,17.9119754350051%,81.2350733538042%,0.577027027027027,0.790379350801721,0.819339298004129,2220,2557,2906
2555,42,TENNESSEE,POLK,2574,2907,5594,46.0135859849839%,51.9663925634609%,1252,5097,6520,19.2024539877301%,78.1748466257669%,1492,6792,8360,17.8468899521531%,81.244019138756%,0.530377668308703,0.802803591116711,0.81989377112506,5481,6349,8284
2556,42,TENNESSEE,PUTNAM,10785,11248,22438,48.0657812639273%,50.1292450307514%,6851,19002,27212,25.1763927678965%,69.8294869910334%,9185,23759,33593,27.3420057750126%,70.7260441163338%,0.510506966822494,0.735001740610374,0.721193540553667,22033,25853,32944
2557,42,TENNESSEE,RHEA,3722,5900,9772,38.0884158821122%,60.3765861645518%,1942,8660,11062,17.5555957331405%,78.2860242270837%,2369,11050,13637,17.3718559800543%,81.0295519542421%,0.61317813344419,0.816827013770987,0.823459274163499,9622,10602,13419
2558,42,TENNESSEE,ROANE,9575,11345,21326,44.8982462721561%,53.1979743036669%,4837,15880,21669,22.3222114541511%,73.284415524482%,6043,19230,25917,23.3167419068565%,74.1984025928927%,0.542304015296367,0.766520249070811,0.760891069520832,20920,20717,25273
2559,42,TENNESSEE,ROBERTSON,10249,9675,20164,50.8282086887522%,47.981551279508%,6637,19410,27113,24.4790321985763%,71.589274517759%,8692,24536,33717,25.7792804816561%,72.7704125515319%,0.485595261995583,0.745191384804392,0.73841338630071,19924,26047,33228
2560,42,TENNESSEE,RUTHERFORD,27360,33445,62182,43.9998713454054%,53.7856614454344%,36706,64515,107436,34.1654566439555%,60.0497040098291%,59341,81480,143878,41.2439705861911%,56.6313126398755%,0.550037003535893,0.637367739895871,0.578606883916461,60805,101221,140821
2561,42,TENNESSEE,SCOTT,2967,3579,6615,44.8526077097506%,54.1043083900227%,934,6044,7123,13.1124526182788%,84.8518882493332%,986,8004,9052,10.8926204153778%,88.4224480777729%,0.546746104491292,0.866150759529951,0.890322580645161,6546,6978,8990
2562,42,TENNESSEE,SEQUATCHIE,1648,2169,3887,42.397736043221%,55.8013892462053%,1053,4441,5694,18.4931506849315%,77.9943800491746%,1298,5855,7252,17.8985107556536%,80.7363485934915%,0.568247314645009,0.808336366945759,0.818537676499371,3817,5494,7153
2563,42,TENNESSEE,SEVIER,8208,16734,25365,32.3595505617978%,65.9727971614429%,6297,28629,36312,17.3413747521481%,78.8417052214144%,8721,33783,43535,20.0321580337659%,77.5996324796141%,0.670916526341111,0.819704518124034,0.794819311123659,24942,34926,42504
2564,42,TENNESSEE,SHELBY,190404,141756,336755,56.5408085997238%,42.0946979257918%,208992,116344,337383,61.9450298325642%,34.4842508365863%,246105,129815,382055,64.4161180981796%,33.9780921595058%,0.426770231213873,0.357611822853911,0.345326133219834,332160,325336,375920
2565,42,TENNESSEE,SMITH,4884,2384,7348,66.4670658682635%,32.4442025040827%,1689,5494,7436,22.7138246369016%,73.8838084991931%,1802,7136,9051,19.9094022759916%,78.842116893161%,0.328013208585581,0.764861478490881,0.798388901320206,7268,7183,8938
2566,42,TENNESSEE,STEWART,2870,1826,4782,60.0167294019239%,38.1848598912589%,1222,3864,5299,23.0609548971504%,72.9194187582563%,1232,4950,6296,19.5679796696315%,78.6213468869123%,0.388841567291312,0.759732599292175,0.800711743772242,4696,5086,6182
2567,42,TENNESSEE,SULLIVAN,21354,33482,55727,38.3189477273135%,60.0821863728534%,12578,46979,62278,20.1965381033431%,75.4343427855744%,17272,55860,74357,23.2284788251274%,75.1240636389311%,0.610584287694215,0.788807361015498,0.763824317672154,54836,59557,73132
2568,42,TENNESSEE,SUMNER,22118,27601,50477,43.8179765041504%,54.6803494660935%,18161,50129,71505,25.3982239004265%,70.1055870218866%,27680,63454,92630,29.882327539674%,68.5026449314477%,0.55513988616022,0.734060623810221,0.696271424495797,49719,68290,91134
2569,42,TENNESSEE,TIPTON,6300,10070,16552,38.0618656355727%,60.8385693571774%,5785,16910,23481,24.6369405050892%,72.0156722456454%,6837,20070,27308,25.036619305698%,73.4949465358137%,0.615149664019548,0.745098039215686,0.745902553238934,16370,22695,26907
2570,42,TENNESSEE,TROUSDALE,1966,950,2945,66.7572156196944%,32.258064516129%,946,2103,3160,29.9367088607595%,66.5506329113924%,1012,2936,3998,25.3126563281641%,73.4367183591796%,0.325788751714678,0.689734339127583,0.743667679837893,2916,3049,3948
2571,42,TENNESSEE,UNICOI,2566,3780,6429,39.9128946959092%,58.7960802613159%,1262,5671,7195,17.539958304378%,78.8186240444753%,1615,6599,8307,19.4414349343927%,79.4390273263513%,0.595650803655846,0.817972017885475,0.803384465546628,6346,6933,8214
2572,42,TENNESSEE,UNION,2564,3199,5821,44.0474145335853%,54.9561930939701%,1012,5053,6247,16.1997758924284%,80.8868256763246%,1249,6803,8123,15.3760925766342%,83.749846115967%,0.555092833593614,0.833140972794724,0.844883258817685,5763,6065,8052
2573,42,TENNESSEE,VAN BUREN,1255,845,2131,58.8925387142187%,39.6527451900516%,539,1820,2419,22.2819346837536%,75.2377015295577%,544,2342,2921,18.6237589866484%,80.1780212256077%,0.402380952380952,0.771513353115727,0.811503811503811,2100,2359,2886
2574,42,TENNESSEE,WARREN,7378,5552,13131,56.1876475515955%,42.2816236387175%,3535,9540,13612,25.9697325888922%,70.0852189244784%,3924,11850,16009,24.5112124430008%,74.0208632644138%,0.42938901778809,0.729636711281071,0.751236211487258,12930,13075,15774
2575,42,TENNESSEE,WASHINGTON,14769,22579,37942,38.9252016235307%,59.5092509619946%,13024,34252,49750,26.1788944723618%,68.8482412060302%,18638,40444,60203,30.9585901034832%,67.1793764430344%,0.604557138267109,0.724511379981386,0.684540130665854,37348,47276,59082
2576,42,TENNESSEE,WAYNE,1859,3370,5306,35.0358085186581%,63.5130041462495%,717,5036,5857,12.241761994195%,85.9825849410961%,820,5795,6669,12.2956965062228%,86.8945868945869%,0.644482692675464,0.875369372501304,0.876039304610733,5229,5753,6615
2577,42,TENNESSEE,WEAKLEY,5570,6106,11844,47.0280310705843%,51.5535292131037%,2772,9008,12184,22.7511490479317%,73.9330269205516%,3020,10396,13735,21.9876228613032%,75.6898434655988%,0.522953066118534,0.764685908319185,0.77489564698867,11676,11780,13416
2578,42,TENNESSEE,WHITE,4135,3525,7775,53.1832797427653%,45.3376205787781%,1845,7671,9825,18.7786259541985%,78.0763358778626%,2143,9606,11895,18.0159730979403%,80.7566204287516%,0.460182767624021,0.806116015132409,0.81760149799983,7660,9516,11749
2579,42,TENNESSEE,WILLIAMSON,18745,38901,58429,32.0816717725787%,66.5782402574064%,31013,68212,106271,29.1829379604972%,64.1868430710166%,50161,86469,139016,36.0828969327272%,62.2007538700581%,0.674825660063144,0.687447719828672,0.632869794335065,57646,99225,136630
2580,42,TENNESSEE,WILSON,16561,18844,35916,46.110368637933%,52.4668671344248%,14385,39406,56734,25.3551662142631%,69.4574681848627%,22254,50296,74330,29.9394591685726%,67.6658146105206%,0.532241208868804,0.732576081500623,0.693259820813232,35405,53791,72550
2582,43,TEXAS,ANDERSON,5041,9835,15080,33.4283819628647%,65.2188328912467%,3369,13201,16977,19.8444954939035%,77.7581433704424%,3955,15110,19227,20.5700317262183%,78.5874031310137%,0.661132024737833,0.796680748340374,0.792551796485707,14876,16570,19065
2583,43,TEXAS,ANDREWS,876,3091,4024,21.7693836978131%,76.8141153081511%,836,3927,4943,16.9128059882662%,79.4456807606717%,850,4943,5863,14.4976974245267%,84.308374552277%,0.77917822031762,0.824480369515011,0.853271189366477,3967,4763,5793
2584,43,TEXAS,ANGELINA,9957,16648,26974,36.9133239415734%,61.7186920738489%,7538,21668,29911,25.2014309117047%,72.4415766774765%,9143,25076,34574,26.444727251692%,72.5284896164748%,0.62574704003007,0.741902348832432,0.732809258014553,26605,29206,34219
2585,43,TEXAS,ARANSAS,2637,5390,8247,31.9752637322663%,65.357099551352%,2465,7740,10512,23.4493911719939%,73.6301369863014%,2916,9239,12290,23.726606997559%,75.1749389747762%,0.671483742369503,0.758451739343459,0.760098724804607,8027,10205,12155
2586,43,TEXAS,ARCHER,993,2951,3997,24.8436327245434%,73.8303727795847%,394,3786,4283,9.19915946766285%,88.3959841232781%,446,4300,4796,9.29941618015013%,89.6580483736447%,0.748225152129817,0.905741626794258,0.906026127265065,3944,4180,4746
2587,43,TEXAS,ARMSTRONG,150,772,938,15.9914712153518%,82.3027718550107%,70,924,1021,6.85602350636631%,90.4995102840353%,75,1035,1112,6.74460431654676%,93.0755395683453%,0.837310195227766,0.929577464788732,0.932432432432432,922,994,1110
2588,43,TEXAS,ATASCOSA,4322,6231,10746,40.2196166015261%,57.9843662758236%,4651,8618,13673,34.0159438309076%,63.0293278724494%,5876,12039,18118,32.4318357434595%,66.4477315376973%,0.590448213778073,0.64948375913784,0.672006698297516,10553,13269,17915
2589,43,TEXAS,AUSTIN,2407,6661,9227,26.0864853148369%,72.1903110436762%,2320,9637,12274,18.9017435228939%,78.5155613491934%,2951,11447,14554,20.276212725024%,78.6519169987632%,0.734561093956771,0.805971397507736,0.795040977913599,9068,11957,14398
2590,43,TEXAS,BAILEY,488,1589,2090,23.3492822966507%,76.0287081339713%,397,1344,1793,22.1416620189626%,74.9581706636921%,409,1434,1860,21.989247311828%,77.0967741935484%,0.765045739046702,0.771970132107984,0.77807921866522,2077,1741,1843
2591,43,TEXAS,BANDERA,1426,5613,7273,19.606764746322%,77.1758559054036%,1726,8163,10218,16.8917596398512%,79.8884321785085%,2505,10057,12715,19.7011403853716%,79.0955564294141%,0.79741440545532,0.825462635251289,0.800589078172266,7039,9889,12562
2592,43,TEXAS,BASTROP,6973,10310,18308,38.0871750054621%,56.3141795936203%,10569,16328,28454,37.1441625079075%,57.3838476136923%,15474,20516,36665,42.2037365334788%,55.9552706941225%,0.596539952554533,0.607056549057516,0.570047235343151,17283,26897,35990
2593,43,TEXAS,BAYLOR,663,1285,1984,33.4173387096774%,64.7681451612903%,191,1267,1499,12.7418278852568%,84.5230153435624%,183,1494,1702,10.7520564042303%,87.7790834312573%,0.659650924024641,0.868998628257888,0.89087656529517,1948,1458,1677
2594,43,TEXAS,BEE,3795,4429,8330,45.5582232893157%,53.1692677070828%,3444,4744,8485,40.5892751915144%,55.9104301708898%,3288,6006,9420,34.9044585987261%,63.7579617834395%,0.538545719844358,0.579384465070835,0.646223369916075,8224,8188,9294
2595,43,TEXAS,BELL,21011,41208,63291,33.1974530343967%,65.1087832393231%,37801,51998,94994,39.7930395603933%,54.7381939911995%,57014,67893,127375,44.7607458292444%,53.3016683022571%,0.662305726546553,0.579048764462856,0.543548400009607,62219,89799,124907
2596,43,TEXAS,BEXAR,185158,215613,412726,44.8622088261946%,52.2411963384909%,319550,240333,589645,54.1936249777408%,40.7589312213281%,448452,308618,770818,58.1787140414469%,40.03772615585%,0.537995513647445,0.429255755220287,0.407647905741873,400771,559883,757070
2597,43,TEXAS,BLANCO,811,2777,3767,21.529068224051%,73.719139899124%,1244,4212,5685,21.882145998241%,74.089709762533%,1911,5443,7441,25.6820319849483%,73.148770326569%,0.77396878483835,0.771994134897361,0.740141419635572,3588,5456,7354
2598,43,TEXAS,BORDEN,62,283,353,17.5637393767705%,80.1699716713881%,31,330,365,8.49315068493151%,90.4109589041096%,16,397,416,3.84615384615385%,95.4326923076923%,0.820289855072464,0.914127423822715,0.961259079903148,345,361,413
2599,43,TEXAS,BOSQUE,1930,4745,6770,28.5081240768095%,70.0886262924668%,1278,6339,7838,16.3051798928298%,80.8752232712427%,1561,7469,9126,17.1049747972825%,81.8430856892395%,0.710861423220974,0.832217408428515,0.827131782945736,6675,7617,9030
2600,43,TEXAS,BOWIE,11662,18325,30320,38.4630606860158%,60.438654353562%,8838,24924,34602,25.5418761921276%,72.0305184671406%,10747,27116,38261,28.0886542432242%,70.8711220302658%,0.611098142528429,0.738226408388129,0.716160895861395,29987,33762,37863
2601,43,TEXAS,BRAZORIA,24883,53445,80019,31.0963646134043%,66.7903872830203%,43200,72791,121181,35.6491529200122%,60.0679974583474%,62228,90433,154984,40.151241418469%,58.3498941826253%,0.682323051782249,0.627557310480986,0.592377883021859,78328,115991,152661
2602,43,TEXAS,BRAZOS,12359,32864,46941,26.3287957222897%,70.0112907692635%,23121,38738,67211,34.4006189463034%,57.6363988037672%,35349,47530,85061,41.5572353957748%,55.8775467017787%,0.726709860026977,0.626230621251556,0.573486649211501,45223,61859,82879
2603,43,TEXAS,BREWSTER,1349,1867,3580,37.6815642458101%,52.1508379888268%,1873,2077,4252,44.0498588899341%,48.8476011288805%,2258,2461,4822,46.8270427208627%,51.0369141435089%,0.580534825870647,0.525822784810127,0.521508794236067,3216,3950,4719
2604,43,TEXAS,BRISCOE,224,544,772,29.0155440414508%,70.4663212435233%,91,625,736,12.3641304347826%,84.9184782608696%,78,639,725,10.7586206896552%,88.1379310344828%,0.708333333333333,0.872905027932961,0.891213389121339,768,716,717
2605,43,TEXAS,BROOKS,1854,556,2431,76.2649115590292%,22.8712464006582%,1937,613,2596,74.6147919876733%,23.613251155624%,1470,998,2484,59.1787439613527%,40.1771336553945%,0.230705394190871,0.240392156862745,0.404376012965964,2410,2550,2468
2606,43,TEXAS,BROWN,3138,9609,12920,24.2879256965944%,74.3730650154799%,1621,12017,14026,11.5571082275774%,85.6766005988878%,2107,13698,15969,13.1943139833427%,85.7786962239339%,0.753824429277477,0.881140929755096,0.866687757038912,12747,13638,15805
2607,43,TEXAS,BURLESON,2235,3542,5866,38.1009205591545%,60.381861575179%,1491,5316,6960,21.4224137931034%,76.3793103448276%,1788,6743,8609,20.7689627134394%,78.3250087118132%,0.613120997057296,0.780960775672102,0.790411440628297,5777,6807,8531
2608,43,TEXAS,BURNET,3557,9286,13232,26.8818016928658%,70.1783555018138%,3797,14638,19204,19.7719225161425%,76.223703395126%,5639,18767,24717,22.8142573936966%,75.9274992919853%,0.723039788211477,0.794033089232438,0.768950258133246,12843,18435,24406
2609,43,TEXAS,CALDWELL,3872,5216,9425,41.0822281167109%,55.342175066313%,4795,6691,12092,39.654316903738%,55.3341051935164%,6672,8031,14973,44.5602083750751%,53.6365457824083%,0.573943661971831,0.582535260316907,0.546215058151398,9088,11486,14703
2610,43,TEXAS,CALHOUN,2766,3724,6563,42.1453603534969%,56.7423434404998%,2118,4638,6965,30.4091888011486%,66.5900933237617%,2148,5641,7856,27.3421588594705%,71.8049898167006%,0.573805855161787,0.686500888099467,0.72422647323148,6490,6756,7789
2611,43,TEXAS,CALLAHAN,1174,3656,4896,23.9787581699346%,74.6732026143791%,569,4865,5579,10.1989603871662%,87.2020075282309%,734,6012,6832,10.7435597189696%,87.9976580796253%,0.756935817805383,0.895288921604711,0.891194782093092,4830,5434,6746
2612,43,TEXAS,CAMERON,33214,27800,62057,53.5217622508339%,44.7975248561806%,59402,29472,92079,64.5119951346127%,32.0072980809957%,64063,49032,114174,56.1099724981169%,42.9449787166956%,0.455633133379224,0.331615545603889,0.433547017993722,61014,88874,113095
2613,43,TEXAS,CAMP,1625,2121,3784,42.9439746300212%,56.0517970401691%,1260,3201,4542,27.7410832232497%,70.4755614266843%,1394,3626,5060,27.5494071146245%,71.6600790513834%,0.56620395088094,0.717552118359112,0.722310756972112,3746,4461,5020
2614,43,TEXAS,CARSON,480,2216,2742,17.5054704595186%,80.8169219547775%,249,2620,2964,8.40080971659919%,88.3940620782726%,297,2779,3122,9.51313260730301%,89.0134529147982%,0.821958456973294,0.913210177762286,0.903446033810143,2696,2869,3076
2615,43,TEXAS,CASS,4618,6295,11019,41.9094291678011%,57.1285960613486%,2391,9726,12344,19.3697342838626%,78.7913156189242%,2795,11033,13927,20.0689308537373%,79.2202197170963%,0.57683496746999,0.802673929190394,0.797873879085913,10913,12117,13828
2616,43,TEXAS,CASTRO,727,1607,2354,30.8836023789295%,68.2667799490229%,526,1414,1997,26.3395092638958%,70.806209313971%,466,1602,2083,22.3715794527124%,76.9083053288526%,0.688517566409597,0.728865979381443,0.774661508704062,2334,1940,2068
2617,43,TEXAS,CHAMBERS,2888,6769,9806,29.4513563124618%,69.0291658168468%,2948,13339,16786,17.562254259502%,79.4650303824616%,3997,17353,21652,18.4601884352485%,80.1450212451506%,0.700942321631977,0.81899674587094,0.812786885245902,9657,16287,21350
2618,43,TEXAS,CHEROKEE,4755,9599,14537,32.7096374767834%,66.0315058127537%,3469,12919,16790,20.6611078022633%,76.9446098868374%,4210,15101,19508,21.5808898913266%,77.4092679926184%,0.668733454089452,0.788320722479863,0.781989539640619,14354,16388,19311
2619,43,TEXAS,CHILDRESS,602,1506,2126,28.3160865475071%,70.8372530573848%,253,1802,2084,12.1401151631478%,86.468330134357%,310,1943,2279,13.6024572180781%,85.2566915313734%,0.714421252371917,0.876885644768856,0.862405681313804,2108,2055,2253
2620,43,TEXAS,CLAY,1460,3112,4637,31.4858744878154%,67.1123571274531%,536,4377,5018,10.6815464328418%,87.2259864487844%,614,5069,5744,10.6894150417827%,88.2486072423398%,0.680664916885389,0.890901689395481,0.891958472637691,4572,4913,5683
2621,43,TEXAS,COCHRAN,344,807,1171,29.3766011955593%,68.9154568744663%,190,679,901,21.0876803551609%,75.3607103218646%,177,809,1000,17.7%,80.9%,0.70112945264987,0.781357882623705,0.820486815415821,1151,869,986
2622,43,TEXAS,COKE,355,1137,1515,23.4323432343234%,75.049504950495%,140,1265,1423,9.83836964160225%,88.8966971187632%,178,1586,1779,10.0056211354694%,89.1512085441259%,0.762064343163539,0.900355871886121,0.899092970521542,1492,1405,1764
2623,43,TEXAS,COLEMAN,853,2687,3578,23.8401341531582%,75.0978200111794%,388,3177,3643,10.6505627230305%,87.2083447707933%,451,3641,4124,10.9359844810863%,88.2880698351115%,0.759039548022599,0.891164095371669,0.889784946236559,3540,3565,4092
2624,43,TEXAS,COLLIN,42884,128179,175420,24.4464713259606%,73.069775396192%,140624,201014,361419,38.9088564795985%,55.6179946267352%,230945,252318,490856,47.0494401616767%,51.4036703228646%,0.749308734209034,0.588383025307489,0.52211321785446,171063,341638,483263
2625,43,TEXAS,COLLINGSWORTH,429,974,1415,30.3180212014134%,68.8339222614841%,145,983,1156,12.5432525951557%,85.0346020761246%,155,1048,1218,12.7257799671593%,86.0426929392447%,0.694226657163222,0.87145390070922,0.871155444721529,1403,1128,1203
